"id","age55","year","hsat","female","yearsed1","empstat"
326601,5,1997,2,0,11.5,3
326701,0,1999,7,0,13,1
326701,1,2000,8,0,13,1
326701,2,2001,8,0,13,1
326701,3,2002,8,0,13,1
326701,4,2003,3,0,13,1
326701,5,2004,8,0,13,1
327001,0,1993,7,0,12,1
327001,1,1994,7,0,12,1
327001,2,1995,7,0,12,2
327001,3,1996,7,0,12,3
327001,4,1997,6,0,12,3
327001,5,1998,5,0,12,3
327601,0,1985,4,1,9,3
327601,1,1986,3,1,9,3
327601,2,1987,3,1,9,3
327601,3,1988,1,1,9,3
327601,4,1989,3,1,9,3
327601,5,1990,1,1,9,3
328702,0,2001,8,0,9,2
328702,1,2002,8,0,9,2
328702,2,2003,7,0,9,2
328702,3,2004,5,0,9,2
328702,4,2005,5,0,9,1
328702,5,2006,2,0,9,2
328801,0,1997,3,1,10.5,2
328801,1,1998,4,1,10.5,2
328801,2,1999,4,1,10.5,2
328801,3,2000,5,1,10.5,2
328801,5,2002,4,1,10.5,2
329002,0,2002,2,1,15,3
329002,1,2003,5,1,15,3
329002,2,2004,6,1,15,3
329002,4,2006,6,1,15,3
329101,0,1984,7,0,10.5,1
329101,1,1985,5,0,10.5,1
329101,2,1986,7,0,10.5,1
329101,3,1987,8,0,10.5,1
329101,4,1988,8,0,10.5,1
329101,5,1989,5,0,10.5,1
329201,0,1992,2,0,11,3
329201,1,1993,4,0,11,3
329201,2,1994,3,0,11,3
329201,3,1995,2,0,11,3
329201,4,1996,2,0,11,3
329201,5,1997,3,0,11,3
329401,0,1987,8,0,9,2
329401,1,1988,7,0,9,1
329401,2,1989,7,0,9,1
329401,3,1990,4,0,9,1
329401,4,1991,6,0,9,1
329401,5,1992,7,0,9,1
329701,0,1994,4,0,11.5,3
329701,1,1995,1,0,11.5,3
329701,2,1996,2,0,11.5,3
329701,3,1997,1,0,11.5,3
329701,4,1998,4,0,11.5,3
329701,5,1999,1,0,11.5,3
329901,0,1994,7,0,10.5,1
329901,1,1995,7,0,10.5,1
329901,2,1996,6,0,10.5,1
329901,3,1997,6,0,10.5,1
329901,4,1998,5,0,10.5,3
329901,5,1999,5,0,10.5,3
330201,0,1992,3,0,10.5,3
330201,1,1993,2,0,10.5,3
330201,2,1994,3,0,10.5,3
330201,3,1995,8,0,10.5,3
330201,4,1996,2,0,10.5,3
330201,5,1997,4,0,10.5,3
330401,0,1987,6,0,10.5,1
330401,1,1988,6,0,10.5,1
330401,2,1989,4,0,10.5,1
331101,0,1989,5,0,10.5,1
331101,1,1990,5,0,10.5,1
331101,2,1991,5,0,10.5,1
331101,3,1992,3,0,10.5,1
331101,4,1993,2,0,10.5,1
331101,5,1994,3,0,10.5,1
331301,0,1993,7,0,18,1
331301,1,1994,6,0,18,1
331301,2,1995,7,0,18,1
331301,3,1996,6,0,18,1
331301,4,1997,7,0,18,1
331301,5,1998,7,0,18,1
331302,0,1998,4,1,11.5,3
331302,1,1999,3,1,11.5,3
331302,2,2000,6,1,11.5,3
331302,3,2001,5,1,11.5,3
331302,4,2002,8,1,11.5,2
331302,5,2003,7,1,11.5,2
332101,0,1990,8,1,9,1
332101,1,1991,5,1,9,1
332101,2,1992,8,1,9,1
332101,3,1993,8,1,9,1
332101,4,1994,9,1,9,2
332101,5,1995,9,1,9,3
332701,0,1992,5,0,9,1
332701,1,1993,7,0,9,1
332701,2,1994,5,0,9,1
332701,3,1995,6,0,9,1
332701,4,1996,5,0,9,1
332801,0,1994,6,0,11,1
332801,1,1995,4,0,11,1
332901,0,1990,4,0,10.5,1
332901,1,1991,5,0,10.5,1
332901,2,1992,6,0,10.5,1
332901,3,1993,7,0,10.5,1
332901,4,1994,5,0,10.5,1
332901,5,1995,5,0,10.5,1
333401,0,1999,1,0,18,1
333401,1,2000,6,0,18,1
333401,2,2001,5,0,18,1
333401,3,2002,6,0,18,1
333401,4,2003,7,0,18,1
333401,5,2004,5,0,18,1
333901,0,1985,5,0,18,1
333901,1,1986,7,0,18,1
333901,2,1987,5,0,18,1
333901,3,1988,3,0,18,1
333901,4,1989,4,0,18,1
333901,5,1990,5,0,18,1
334201,0,1984,3,0,12,1
334201,1,1985,2,0,12,1
334201,2,1986,7,0,12,1
334201,3,1987,8,0,12,1
334201,4,1988,7,0,12,1
334201,5,1989,8,0,12,1
334601,0,1990,5,1,11,1
334601,1,1991,5,1,11,1
334601,2,1992,5,1,11,1
334601,3,1993,5,1,11,2
334701,0,1991,4,1,9,1
334701,1,1992,6,1,9,1
334701,2,1993,8,1,9,1
334701,4,1995,7,1,9,1
334701,5,1996,8,1,9,3
335501,0,1987,4,0,10.5,3
335501,1,1988,4,0,10.5,3
335501,2,1989,3,0,10.5,3
335501,3,1990,5,0,10.5,3
335501,4,1991,2,0,10.5,3
335801,0,1989,6,0,18,1
335801,1,1990,6,0,18,1
335801,2,1991,7,0,18,1
335801,3,1992,7,0,18,1
335801,4,1993,6,0,18,1
335801,5,1994,6,0,18,1
336401,0,1993,5,0,10.5,1
336401,1,1994,5,0,10.5,1
336401,2,1995,5,0,10.5,1
336401,3,1996,6,0,10.5,1
336401,4,1997,7,0,10.5,1
336401,5,1998,8,0,10.5,1
336701,0,1993,6,0,9,1
336701,1,1994,5,0,9,1
336701,2,1995,3,0,9,1
336701,3,1996,5,0,9,1
336701,4,1997,3,0,9,1
336701,5,1998,5,0,9,1
337401,0,1986,9,0,18,1
337401,1,1987,9,0,18,1
337401,2,1988,7,0,18,1
337401,3,1989,5,0,18,2
337401,4,1990,5,0,18,3
337401,5,1991,0,0,18,3
338002,0,2003,8,1,9,2
338002,1,2004,8,1,9,3
338002,2,2005,8,1,9,3
338002,3,2006,8,1,9,3
338401,0,1989,6,0,15,1
338401,1,1990,2,0,15,1
338401,2,1991,0,0,15,1
340201,0,1998,9,0,18,2
340201,1,1999,9,0,18,1
340201,2,2000,8,0,18,1
340201,3,2001,8,0,18,1
340201,4,2002,9,0,18,1
340201,5,2003,7,0,18,1
340601,0,1991,5,0,10.5,1
340601,1,1992,3,0,10.5,1
340601,2,1993,5,0,10.5,1
340602,0,1993,8,1,9,3
340602,1,1994,3,1,9,2
340602,2,1995,2,1,9,2
340701,0,2005,6,0,11.5,1
340701,1,2006,6,0,11.5,1
342103,0,1998,5,0,10.5,1
342103,1,1999,8,0,10.5,1
342103,2,2000,7,0,10.5,1
342103,3,2001,8,0,10.5,1
342103,4,2002,9,0,10.5,1
342103,5,2003,8,0,10.5,1
342404,0,2004,6,0,10.5,1
342404,1,2005,2,0,10.5,1
342404,2,2006,7,0,10.5,1
342501,0,1989,8,0,15,1
342501,1,1990,9,0,15,1
342501,2,1991,8,0,15,1
342501,3,1992,10,0,15,1
342501,4,1993,8,0,15,1
343301,0,1985,10,0,11,1
343301,1,1986,10,0,11,1
343301,2,1987,6,0,11,1
343301,3,1988,8,0,11,1
343301,4,1989,6,0,11,1
343301,5,1990,8,0,11,1
343701,0,1994,5,0,9,1
343701,1,1995,8,0,9,1
343701,2,1996,6,0,9,1
343701,3,1997,5,0,9,1
343701,4,1998,7,0,9,1
343701,5,1999,7,0,9,1
344001,0,1987,1,1,9,2
344001,1,1988,4,1,9,2
344001,2,1989,1,1,9,2
344001,3,1990,3,1,9,2
344001,4,1991,6,1,9,2
344001,5,1992,3,1,9,2
344201,0,1997,8,0,10.5,3
344201,1,1998,6,0,10.5,3
344201,2,1999,6,0,10.5,2
344201,3,2000,8,0,10.5,2
344201,4,2001,8,0,10.5,2
344201,5,2002,8,0,10.5,2
344901,0,1986,7,0,10.5,1
344901,1,1987,6,0,10.5,1
344901,2,1988,8,0,10.5,1
344901,3,1989,8,0,10.5,1
344901,4,1990,8,0,10.5,1
344901,5,1991,8,0,10.5,1
345001,0,1985,5,0,10.5,2
345001,1,1986,8,0,10.5,1
345001,2,1987,7,0,10.5,1
345001,3,1988,7,0,10.5,1
345001,5,1990,6,0,10.5,1
345201,0,1994,5,0,10.5,1
345201,1,1995,5,0,10.5,1
345201,2,1996,4,0,10.5,1
345201,3,1997,4,0,10.5,1
345401,0,1994,6,1,9,1
345401,1,1995,8,1,9,1
345401,2,1996,8,1,9,1
345401,3,1997,8,1,9,1
345401,4,1998,7,1,9,1
345401,5,1999,4,1,9,1
345501,0,1987,7,0,10.5,1
345501,1,1988,7,0,10.5,2
345501,3,1990,9,0,10.5,1
345501,4,1991,5,0,10.5,1
345501,5,1992,5,0,10.5,3
345701,0,2003,3,1,9,3
345701,1,2004,1,1,9,3
345701,2,2005,3,1,9,2
345701,3,2006,3,1,9,3
346201,0,1988,9,0,10.5,1
346201,1,1989,7,0,10.5,1
346201,2,1990,9,0,10.5,1
346201,3,1991,9,0,10.5,1
346201,4,1992,9,0,10.5,1
346201,5,1993,8,0,10.5,1
347901,0,2003,8,0,10.5,1
347901,1,2004,8,0,10.5,1
347901,3,2006,8,0,10.5,1
348901,0,1996,5,1,9,2
348901,1,1997,5,1,9,2
348901,2,1998,6,1,9,2
348901,3,1999,6,1,9,2
348901,4,2000,5,1,9,2
348901,5,2001,4,1,9,2
350701,0,1985,8,0,10.5,1
350701,1,1986,4,0,10.5,1
350701,2,1987,4,0,10.5,1
350701,3,1988,5,0,10.5,1
350701,4,1989,6,0,10.5,1
350701,5,1990,5,0,10.5,1
350901,0,1994,8,0,18,1
350901,1,1995,6,0,18,1
350901,2,1996,6,0,18,1
350901,3,1997,8,0,18,1
350901,4,1998,8,0,18,1
350901,5,1999,8,0,18,1
351301,0,2001,4,0,10.5,3
351301,1,2002,5,0,10.5,2
351301,2,2003,4,0,10.5,2
351301,3,2004,5,0,10.5,1
351301,4,2005,3,0,10.5,2
351401,0,2001,7,0,18,1
351401,1,2002,7,0,18,1
351401,2,2003,8,0,18,1
351401,3,2004,7,0,18,1
351401,4,2005,8,0,18,1
351401,5,2006,7,0,18,1
351501,0,2002,8,0,11.5,1
351501,1,2003,8,0,11.5,1
351501,2,2004,7,0,11.5,1
351501,3,2005,9,0,11.5,1
351501,4,2006,8,0,11.5,1
351601,0,1990,4,0,11,2
351601,1,1991,6,0,11,3
352201,0,1995,10,0,10.5,1
352201,1,1996,3,0,10.5,2
352201,2,1997,8,0,10.5,1
352201,3,1998,10,0,10.5,1
352201,4,1999,8,0,10.5,1
352201,5,2000,10,0,10.5,1
352401,0,1990,8,0,11,1
352401,1,1991,9,0,11,1
352401,2,1992,8,0,11,1
352401,3,1993,8,0,11,1
352401,4,1994,8,0,11,1
352401,5,1995,8,0,11,1
352702,0,1995,10,1,12,2
352702,1,1996,10,1,12,2
352702,2,1997,9,1,12,2
353101,0,1985,10,0,18,1
353101,1,1986,9,0,18,1
353101,2,1987,9,0,18,1
353101,3,1988,7,0,18,1
353101,4,1989,7,0,18,2
353101,5,1990,9,0,18,3
353501,0,1993,4,0,15,1
353501,1,1994,5,0,15,1
353501,2,1995,5,0,15,2
353501,3,1996,5,0,15,1
353501,4,1997,4,0,15,1
353501,5,1998,6,0,15,1
354201,0,1985,6,0,10.5,1
354201,1,1986,6,0,10.5,1
354201,2,1987,4,0,10.5,1
354201,3,1988,7,0,10.5,1
354401,0,1989,8,0,10.5,1
354401,1,1990,7,0,10.5,1
354401,2,1991,7,0,10.5,1
354401,3,1992,7,0,10.5,1
354401,4,1993,6,0,10.5,1
354401,5,1994,5,0,10.5,3
354601,0,1985,6,1,10,3
354601,1,1986,5,1,10,3
354601,2,1987,3,1,10,3
354601,3,1988,6,1,10,2
354601,4,1989,6,1,10,2
354601,5,1990,5,1,10,3
354701,0,1986,7,0,9,1
354701,1,1987,5,0,9,1
354701,2,1988,8,0,9,1
354701,3,1989,5,0,9,1
354701,4,1990,8,0,9,1
354701,5,1991,6,0,9,1
354901,0,1989,1,1,11,1
354901,1,1990,5,1,11,1
354901,2,1991,6,1,11,1
354901,3,1992,7,1,11,1
355201,0,1987,6,1,9,1
355201,1,1988,5,1,9,1
355201,2,1989,2,1,9,1
355201,3,1990,5,1,9,1
355201,4,1991,7,1,9,1
355201,5,1992,2,1,9,2
355302,0,2002,3,1,10,3
355302,1,2003,5,1,10,3
355302,2,2004,2,1,10,3
355302,3,2005,5,1,10,3
355302,4,2006,4,1,10,3
356001,0,1994,5,0,10.5,1
356001,2,1996,5,0,10.5,3
356001,3,1997,0,0,10.5,3
356001,4,1998,6,0,10.5,3
356001,5,1999,3,0,10.5,3
356301,0,1984,10,0,15,1
356301,1,1985,9,0,15,2
356301,2,1986,10,0,15,1
356301,3,1987,10,0,15,1
356301,4,1988,9,0,15,2
356301,5,1989,9,0,15,1
356401,0,1986,9,0,18,1
356401,1,1987,10,0,18,2
356401,2,1988,5,0,18,1
356401,3,1989,8,0,18,1
356401,4,1990,5,0,18,1
356401,5,1991,5,0,18,1
356701,0,1993,8,0,11,1
356701,1,1994,8,0,11,1
356701,2,1995,3,0,11,1
356701,3,1996,6,0,11,1
356701,4,1997,7,0,11,1
356701,5,1998,8,0,11,1
357001,0,2000,6,0,11.5,1
357001,1,2001,8,0,11.5,1
357001,2,2002,7,0,11.5,2
357001,3,2003,7,0,11.5,3
357001,4,2004,8,0,11.5,3
357001,5,2005,8,0,11.5,3
357301,0,1984,6,0,9,1
357301,1,1985,7,0,9,1
357301,2,1986,7,0,9,1
357301,3,1987,7,0,9,1
357301,4,1988,8,0,9,1
357301,5,1989,5,0,9,1
357502,0,2005,8,0,11.5,1
357502,1,2006,7,0,11.5,1
357801,0,2001,8,0,9,1
357801,1,2002,10,0,9,1
357801,2,2003,9,0,9,1
357801,3,2004,9,0,9,1
357801,4,2005,9,0,9,1
357801,5,2006,8,0,9,1
357805,0,2004,3,1,12,2
357805,1,2005,5,1,12,3
357805,2,2006,5,1,12,3
358001,0,1985,1,0,10.5,1
358001,1,1986,1,0,10.5,1
358001,2,1987,3,0,10.5,2
358001,3,1988,2,0,10.5,3
358001,4,1989,2,0,10.5,3
358001,5,1990,2,0,10.5,3
358101,0,1991,6,0,11,1
358101,1,1992,7,0,11,1
358101,2,1993,8,0,11,1
358101,3,1994,8,0,11,1
358101,4,1995,8,0,11,1
358101,5,1996,8,0,11,1
358201,0,1985,5,0,11,1
358201,1,1986,4,0,11,1
358201,2,1987,2,0,11,1
358201,3,1988,6,0,11,1
358201,4,1989,7,0,11,1
358201,5,1990,4,0,11,3
358501,0,1988,7,0,10.5,1
358501,1,1989,4,0,10.5,1
358501,2,1990,5,0,10.5,1
358501,3,1991,5,0,10.5,1
358501,4,1992,5,0,10.5,1
358501,5,1993,4,0,10.5,1
358701,0,1988,7,0,12,1
358701,1,1989,7,0,12,1
358701,2,1990,7,0,12,1
358701,3,1991,7,0,12,1
358701,4,1992,6,0,12,1
358701,5,1993,6,0,12,2
358901,0,1996,8,0,18,1
358901,1,1997,8,0,18,1
358901,2,1998,8,0,18,1
358901,3,1999,3,0,18,1
358901,4,2000,7,0,18,1
360201,0,1984,10,0,9,1
360201,1,1985,9,0,9,1
360201,2,1986,10,0,9,1
360201,3,1987,9,0,9,1
360201,4,1988,7,0,9,1
360201,5,1989,7,0,9,1
360601,0,1985,0,0,9,2
360601,1,1986,0,0,9,3
360601,2,1987,0,0,9,3
360601,3,1988,0,0,9,3
360601,4,1989,0,0,9,3
360601,5,1990,1,0,9,3
361401,0,1985,0,1,9,2
361401,1,1986,1,1,9,3
361401,2,1987,5,1,9,3
361401,3,1988,1,1,9,3
361401,4,1989,4,1,9,3
361401,5,1990,5,1,9,3
361601,0,1991,8,0,10.5,1
361601,1,1992,6,0,10.5,1
361601,2,1993,7,0,10.5,1
361601,3,1994,8,0,10.5,1
361601,4,1995,6,0,10.5,1
361601,5,1996,8,0,10.5,3
361701,0,1990,8,1,9,1
361701,1,1991,7,1,9,1
361701,2,1992,6,1,9,1
361701,3,1993,7,1,9,1
361701,4,1994,9,1,9,1
361701,5,1995,5,1,9,1
362001,0,1995,4,0,9,1
362001,1,1996,1,0,9,1
362301,0,1984,6,0,18,1
362301,1,1985,3,0,18,1
362301,2,1986,8,0,18,1
362301,3,1987,2,0,18,1
362301,4,1988,6,0,18,1
362301,5,1989,5,0,18,1
362901,0,1994,8,0,12,1
362901,1,1995,8,0,12,1
363002,0,1987,9,1,10,1
363002,1,1988,10,1,10,1
363002,2,1989,10,1,10,1
363002,3,1990,9,1,10,1
363002,4,1991,10,1,10,1
363002,5,1992,10,1,10,1
363201,0,1990,5,1,11.5,1
363201,1,1991,5,1,11.5,1
363201,2,1992,3,1,11.5,1
363201,3,1993,6,1,11.5,1
363201,4,1994,7,1,11.5,1
363501,0,2004,3,0,18,1
363501,1,2005,7,0,18,1
363501,2,2006,4,0,18,1
364401,0,1984,5,0,10.5,1
364401,1,1985,7,0,10.5,1
364401,2,1986,7,0,10.5,1
364401,3,1987,7,0,10.5,1
364401,4,1988,7,0,10.5,1
364401,5,1989,7,0,10.5,3
365001,0,1993,8,0,11,1
365001,1,1994,8,0,11,1
365601,0,1986,5,0,11.5,1
365601,1,1987,5,0,11.5,1
365601,2,1988,6,0,11.5,1
366001,0,1988,8,0,10.5,1
366001,1,1989,6,0,10.5,1
366001,2,1990,7,0,10.5,1
366001,3,1991,5,0,10.5,1
366001,4,1992,6,0,10.5,1
366001,5,1993,7,0,10.5,1
366601,0,1984,7,0,13,1
366601,1,1985,8,0,13,1
366601,2,1986,8,0,13,1
366601,3,1987,9,0,13,1
366601,4,1988,7,0,13,1
366701,0,1998,10,0,12,1
366701,1,1999,9,0,12,1
366701,2,2000,10,0,12,1
366701,3,2001,9,0,12,1
366701,4,2002,9,0,12,1
366701,5,2003,8,0,12,2
366801,0,1997,7,0,18,1
366801,1,1998,7,0,18,1
366801,2,1999,7,0,18,1
366801,3,2000,5,0,18,1
366801,4,2001,7,0,18,1
366801,5,2002,4,0,18,1
366901,0,1998,8,0,10.5,1
366901,1,1999,7,0,10.5,1
366901,2,2000,6,0,10.5,1
366901,3,2001,7,0,10.5,1
366901,4,2002,7,0,10.5,1
366901,5,2003,7,0,10.5,1
367201,0,1989,0,1,10.5,2
367201,1,1990,3,1,10.5,2
367201,2,1991,3,1,10.5,2
367201,3,1992,0,1,10.5,2
367201,4,1993,2,1,10.5,2
368001,0,1993,5,0,10.5,1
368001,2,1995,6,0,10.5,3
368001,3,1996,5,0,10.5,3
368001,4,1997,5,0,10.5,3
368001,5,1998,7,0,10.5,3
368301,0,1985,10,0,11,1
368301,1,1986,7,0,11,1
368301,2,1987,4,0,11,1
368301,3,1988,6,0,11,1
368301,4,1989,8,0,11,1
368501,0,2004,5,0,11,1
368501,1,2005,5,0,11,1
368501,2,2006,6,0,11,1
368601,0,1985,6,0,15,1
368601,1,1986,10,0,15,1
368601,2,1987,4,0,15,1
368601,3,1988,8,0,15,1
368601,4,1989,8,0,15,1
368601,5,1990,6,0,15,2
368801,0,1984,10,0,10.5,1
368801,1,1985,8,0,10.5,1
368801,2,1986,8,0,10.5,1
368801,3,1987,9,0,10.5,1
368801,4,1988,5,0,10.5,1
368801,5,1989,8,0,10.5,1
369501,0,1993,3,0,9,1
369501,2,1995,4,0,9,1
369501,3,1996,7,0,9,1
369501,4,1997,4,0,9,1
369501,5,1998,4,0,9,1
370201,0,1992,2,0,10.5,1
370201,1,1993,5,0,10.5,1
370201,2,1994,5,0,10.5,2
370201,3,1995,5,0,10.5,3
370201,4,1996,3,0,10.5,3
370201,5,1997,5,0,10.5,3
370801,0,2000,8,0,11.5,1
370801,1,2001,8,0,11.5,1
370801,2,2002,8,0,11.5,1
370801,3,2003,8,0,11.5,1
370801,4,2004,8,0,11.5,1
370801,5,2005,8,0,11.5,1
371101,0,1994,8,0,15,1
371101,1,1995,8,0,15,1
371101,2,1996,7,0,15,3
371101,3,1997,7,0,15,3
371101,4,1998,7,0,15,3
371101,5,1999,7,0,15,3
371201,0,1991,8,0,13,1
371201,2,1993,2,0,13,1
371201,4,1995,1,0,13,1
371201,5,1996,5,0,13,1
371202,0,2002,3,1,16,2
371202,1,2003,2,1,16,2
371202,2,2004,3,1,16,2
371202,3,2005,3,1,16,2
371202,4,2006,2,1,16,3
372101,0,1994,0,0,10.5,1
372101,1,1995,0,0,10.5,2
372101,2,1996,3,0,10.5,3
372101,3,1997,5,0,10.5,3
372101,4,1998,5,0,10.5,3
372101,5,1999,2,0,10.5,3
372601,0,1994,2,1,11,2
372601,1,1995,4,1,11,2
372601,2,1996,2,1,11,2
372601,3,1997,3,1,11,2
372601,4,1998,5,1,11,2
372601,5,1999,3,1,11,2
373201,0,1987,2,0,18,1
373201,1,1988,7,0,18,1
373201,2,1989,5,0,18,1
373201,3,1990,2,0,18,1
373201,4,1991,3,0,18,1
373201,5,1992,5,0,18,1
376401,0,1991,4,0,10.5,1
376401,1,1992,0,0,10.5,2
376401,2,1993,5,0,10.5,2
376401,3,1994,5,0,10.5,1
376401,4,1995,4,0,10.5,1
376401,5,1996,4,0,10.5,1
376501,0,1987,8,0,11.5,1
376501,1,1988,5,0,11.5,1
376501,2,1989,5,0,11.5,1
376501,3,1990,3,0,11.5,1
376501,4,1991,2,0,11.5,1
376601,0,2002,3,0,11.5,1
376601,1,2003,3,0,11.5,1
376601,2,2004,4,0,11.5,1
376601,3,2005,4,0,11.5,1
376601,4,2006,3,0,11.5,1
377002,0,1991,4,1,9,2
377002,1,1992,0,1,9,3
377002,2,1993,0,1,9,2
377002,3,1994,5,1,9,2
377002,4,1995,7,1,9,2
377002,5,1996,0,1,9,2
377701,0,1987,8,1,10,1
377701,1,1988,7,1,10,1
377701,2,1989,7,1,10,1
377701,3,1990,7,1,10,2
377701,4,1991,6,1,10,3
377701,5,1992,8,1,10,3
377901,0,1996,4,0,18,1
377901,1,1997,3,0,18,1
377901,2,1998,3,0,18,3
377901,4,2000,3,0,18,3
377901,5,2001,2,0,18,3
378701,0,1984,9,0,10.5,1
378701,1,1985,10,0,10.5,1
378701,2,1986,9,0,10.5,1
378701,3,1987,8,0,10.5,1
378701,4,1988,9,0,10.5,1
378701,5,1989,8,0,10.5,1
378901,0,2004,8,0,18,1
378901,1,2005,9,0,18,1
378901,2,2006,9,0,18,1
379401,0,1999,7,1,18,2
379401,1,2000,7,1,18,3
379401,2,2001,6,1,18,3
379401,3,2002,5,1,18,2
379401,5,2004,8,1,18,2
379501,0,1994,3,1,16,1
379501,1,1995,8,1,16,1
379501,2,1996,8,1,16,1
379501,3,1997,7,1,16,1
379501,4,1998,7,1,16,1
379501,5,1999,7,1,16,1
379601,0,1985,10,1,18,2
379601,1,1986,9,1,18,2
379601,2,1987,10,1,18,2
379601,3,1988,10,1,18,2
379601,4,1989,10,1,18,1
379601,5,1990,9,1,18,2
379701,0,2004,7,0,14.5,1
379701,1,2005,8,0,14.5,1
379701,2,2006,8,0,14.5,1
379901,0,2004,6,0,10.5,1
379901,1,2005,8,0,10.5,1
379901,2,2006,8,0,10.5,1
380401,0,1993,5,1,9,2
380401,1,1994,5,1,9,2
380401,2,1995,6,1,9,2
380401,3,1996,6,1,9,2
380401,4,1997,6,1,9,3
380401,5,1998,6,1,9,2
380701,0,1996,5,1,11.5,1
380701,1,1997,7,1,11.5,1
380701,2,1998,6,1,11.5,1
380701,3,1999,6,1,11.5,1
380701,4,2000,7,1,11.5,1
380701,5,2001,5,1,11.5,1
381301,0,1999,7,0,18,1
381301,1,2000,5,0,18,1
381301,2,2001,8,0,18,1
381301,3,2002,5,0,18,1
381301,4,2003,7,0,18,1
381301,5,2004,7,0,18,3
381401,0,1985,5,1,12,1
381401,1,1986,6,1,12,1
381401,2,1987,6,1,12,1
381401,3,1988,7,1,12,1
381401,4,1989,8,1,12,1
381401,5,1990,4,1,12,1
381803,0,2004,8,0,11,1
381803,1,2005,8,0,11,1
381803,2,2006,5,0,11,1
382201,0,1997,6,0,15,1
382201,1,1998,6,0,15,2
382201,2,1999,6,0,15,1
382201,3,2000,6,0,15,1
382201,4,2001,6,0,15,1
382201,5,2002,8,0,15,1
383201,0,2002,8,1,18,1
383201,1,2003,8,1,18,1
383201,2,2004,8,1,18,1
383201,3,2005,8,1,18,2
383201,4,2006,8,1,18,3
383601,0,1990,7,1,15,1
383601,1,1991,7,1,15,2
383601,2,1992,6,1,15,2
383601,3,1993,7,1,15,3
383601,4,1994,6,1,15,3
383601,5,1995,6,1,15,3
384001,0,1995,6,0,15,1
384001,1,1996,5,0,15,1
384001,2,1997,4,0,15,1
384001,3,1998,5,0,15,2
384001,4,1999,6,0,15,2
384001,5,2000,8,0,15,2
385501,0,1991,4,0,11,1
385501,1,1992,5,0,11,1
385501,2,1993,3,0,11,1
385501,3,1994,3,0,11,1
385501,4,1995,7,0,11,2
385501,5,1996,7,0,11,3
385601,0,1992,8,0,11,1
385601,1,1993,6,0,11,1
385601,2,1994,8,0,11,1
385601,3,1995,7,0,11,1
385601,4,1996,7,0,11,1
385601,5,1997,7,0,11,2
386001,0,1986,7,0,10.5,1
386001,1,1987,6,0,10.5,1
386001,2,1988,5,0,10.5,1
386001,3,1989,6,0,10.5,1
386001,4,1990,3,0,10.5,1
386001,5,1991,6,0,10.5,2
386301,0,1984,8,0,14.5,1
386301,1,1985,7,0,14.5,1
386301,2,1986,7,0,14.5,2
386301,3,1987,8,0,14.5,1
386301,4,1988,5,0,14.5,1
386301,5,1989,8,0,14.5,1
386401,0,1995,3,0,10.5,2
386401,1,1996,3,0,10.5,2
386401,2,1997,4,0,10.5,2
386401,4,1999,2,0,10.5,2
386701,0,1993,6,0,11,1
386701,1,1994,5,0,11,1
386701,2,1995,7,0,11,1
386701,3,1996,4,0,11,1
386701,4,1997,5,0,11,1
386701,5,1998,5,0,11,1
387201,0,1991,5,0,18,1
387201,1,1992,5,0,18,1
387201,2,1993,6,0,18,1
387201,3,1994,8,0,18,2
387201,4,1995,8,0,18,3
387201,5,1996,8,0,18,3
387301,0,1984,10,0,10.5,1
387301,1,1985,8,0,10.5,1
387301,2,1986,7,0,10.5,1
387301,3,1987,6,0,10.5,1
387301,4,1988,6,0,10.5,2
387301,5,1989,6,0,10.5,1
388301,1,2001,0,0,15,3
388301,2,2002,0,0,15,3
388301,3,2003,0,0,15,3
388301,4,2004,0,0,15,3
388301,5,2005,0,0,15,3
388801,0,1986,9,0,10.5,1
388801,1,1987,8,0,10.5,1
388801,2,1988,8,0,10.5,1
388801,3,1989,9,0,10.5,1
388801,4,1990,8,0,10.5,1
388801,5,1991,8,0,10.5,1
389001,0,1996,10,0,10.5,1
389001,1,1997,7,0,10.5,1
389001,2,1998,5,0,10.5,2
389001,3,1999,5,0,10.5,1
389001,4,2000,3,0,10.5,1
389001,5,2001,2,0,10.5,1
389101,0,1984,3,0,18,3
389101,1,1985,5,0,18,3
389201,0,1985,2,1,11,3
389201,1,1986,2,1,11,3
389201,2,1987,0,1,11,3
389201,3,1988,6,1,11,3
389201,4,1989,0,1,11,3
389201,5,1990,2,1,11,3
389401,0,1993,8,0,12,1
389401,1,1994,7,0,12,1
389401,2,1995,7,0,12,1
389401,3,1996,7,0,12,1
389401,4,1997,5,0,12,1
389401,5,1998,7,0,12,1
389501,0,1996,8,0,18,1
389501,1,1997,7,0,18,1
389501,2,1998,7,0,18,1
389501,3,1999,8,0,18,1
389501,4,2000,8,0,18,1
389501,5,2001,7,0,18,1
389601,0,1999,5,0,10.5,3
389601,1,2000,6,0,10.5,3
389601,2,2001,7,0,10.5,2
389601,3,2002,5,0,10.5,2
389601,4,2003,10,0,10.5,2
389601,5,2004,2,0,10.5,2
390201,0,2004,8,0,11,2
390201,1,2005,8,0,11,3
390201,2,2006,8,0,11,3
390701,0,1992,8,0,18,1
390701,1,1993,8,0,18,1
390701,2,1994,8,0,18,1
390701,3,1995,8,0,18,1
390701,4,1996,5,0,18,1
390701,5,1997,5,0,18,1
390901,0,1996,6,1,12,1
390901,1,1997,5,1,12,1
